nulo,2348.64133906,2728.22697687,3789.60266209,5342.21111703,11025.497386,5046.83589621
lbdle4.-facts,3202.49098492,3859.82192898,4840.082165,4919.92191601,5643.96228409,4493.2558558
onlyfacts,2775.01026917,2817.76367497,2990.15908003,3024.90931487,4460.10441399,3213.5893506059997
perc=0.01.-facts.-binary.-active,3428.9562459,3608.85650802,4014.81199789,4643.72428584,10433.3252089,5225.93484931
perc=0.05.-facts.-binary.-active,4377.5204339,4460.39248896,4609.54867196,4775.04362512,5265.42599201,4697.586242390001
sizele4.-facts,3389.34265494,3533.68043709,3567.60948896,5955.24209809,6715.44296885,4632.263529586
