nulo,187.687272072,189.887848854,229.940710068,237.017968893,241.554334164,246.216161966,269.711338997,281.827878952,297.379340172,343.532014847,344.072055101,364.67648387,387.877915144,456.468833923,291.2750112159286
lbdle2.+facts,133.664110899,157.666519165,164.320861816,187.539520025,189.937320948,208.351357937,218.407335043,219.668715954,227.898850918,234.950367928,252.891830206,272.268799067,289.503189087,212.08221376869233
lbdle2.-facts,154.973933935,159.558168173,173.894653082,184.787466049,202.262310028,203.827245951,207.958035946,209.524211168,213.22785306,233.997562885,234.319093943,279.831243038,324.917917013,214.08305340546156
lbdle3.+facts,124.035599947,125.00732708,131.604089022,148.320106983,148.360933065,149.89763093,153.364506006,159.028247833,171.427135944,188.489165068,189.615489006,224.987951994,252.477377892,166.66273544384615
lbdle3.-facts,123.010876894,124.962455034,137.692369938,139.656542063,143.841939926,144.139827013,162.602658033,182.083297968,207.028006077,207.293489933,209.446662903,221.376024961,226.771702051,171.53121944569233
lbdle4.+facts,108.594773054,127.495594978,138.84604907,143.389158964,152.980335951,157.12258482,158.957322836,163.239526987,163.492012978,163.594577074,173.134054899,216.89338994,308.974360943,167.43951865338462
lbdle4.-facts,109.332755089,112.027060032,112.681625843,113.73546195,127.141827106,134.324615002,137.784653187,172.3724792,177.529156923,182.246392012,204.420339108,217.424170971,218.80328393,155.3710631040769
lbdle5.+facts,113.175742149,116.448414803,121.467901945,128.559815168,131.249733925,135.030562878,136.730892897,142.300072908,147.661888838,157.311265945,159.422878981,163.445888042,298.705955982,150.1162318816154
lbdle5.-facts,94.0096440315,117.818405151,117.848869085,129.627906799,129.794188023,137.405297995,144.867703199,153.633483171,173.253754139,189.927704096,239.074048042,254.596095085,324.599324942,169.7274172121923
lbdle6.+facts,126.210827112,132.344745874,138.780385017,141.241788149,143.50158,169.229626179,176.381394148,177.778247118,186.969658852,187.516067028,221.957190037,236.598839045,304.61709094,180.2405722691538
lbdle6.-facts,124.603172064,128.929683924,136.49945116,136.600149155,139.658891916,151.697962046,178.314126968,179.337260962,182.233172894,183.927347183,209.006818056,219.119749069,224.398011923,168.79429210153845
onlyfacts,179.268115044,199.817190886,208.587132931,222.18696785,263.033447027,272.446357965,277.180519104,283.490573883,446.52822113,566.754355907,291.9292881727
perc=0.01.+facts.+binary.+active,192.922683954,213.446172953,213.563842058,217.984618187,228.844020128,229.041954041,231.152426004,239.80269599,244.110153913,246.961781025,259.643059969,291.527912855,319.696864128,337.593601942,247.59227051050001
perc=0.01.+facts.+binary.-active,154.471711874,169.076387167,177.718541145,178.525402069,178.53230381,193.573649168,217.818706989,223.551667213,238.111745834,248.78677392,283.795983076,307.346315861,317.80855298,442.196451902,237.9510137862857
perc=0.01.+facts.-binary.+active,173.882610083,183.180127859,203.007116079,208.493523836,213.38002491,214.49967289,224.209472895,234.999840975,243.301748037,257.345734835,279.319590807,284.545264006,434.874930143,464.145377874,258.51321680207144
perc=0.01.+facts.-binary.-active,137.992105961,154.252703905,184.845367908,197.096847057,199.727622986,203.259819984,204.708425999,214.231479883,229.526918888,248.452129841,269.428565025,284.433450937,293.005326033,297.515028,222.74827088621427
perc=0.01.-facts.+binary.+active,196.481732845,198.474398851,206.987074852,223.698811054,249.203373909,254.097037792,259.813683987,272.137525082,293.218334913,294.63776207,311.6722188,312.7887609,313.667954922,316.521720886,264.5285993473571
perc=0.01.-facts.+binary.-active,189.868388891,203.636626959,223.161937952,239.493458986,251.863628149,254.726258993,267.123604774,292.609046936,299.371747017,309.972453833,328.466881037,332.860547066,383.106331825,418.136112928,285.314073239
perc=0.01.-facts.-binary.+active,254.31687808,271.46351409,278.711057901,278.980046034,301.254168034,307.851140022,308.749806166,313.631891966,343.438822985,343.938114882,349.796255112,458.501076937,518.84186697,594.161350012,351.68828494221424
perc=0.01.-facts.-binary.-active,274.48618412,281.329822063,283.03779912,286.57474494,308.094990015,324.893193007,328.792670965,334.854141951,341.512470007,358.423177958,363.01866293,398.074310064,409.726920128,551.782653093,346.0429814543571
perc=0.05.+facts.+binary.+active,184.305253983,202.310897112,207.497704983,216.205361843,223.294252872,223.400636196,232.599775076,234.592128038,251.246695042,254.38125515,257.849601984,267.76256299,278.606971025,292.224421978,237.59125130514283
perc=0.05.+facts.+binary.-active,179.48940587,186.65259409,211.112281084,219.022517204,242.617799997,256.426374912,261.437282085,279.42891717,284.802379847,291.32585001,294.667155027,304.966342926,344.260135889,392.833981037,267.7887869391428
perc=0.05.+facts.-binary.+active,197.688987017,215.006280899,223.762674093,233.907712936,238.910700083,258.169727087,258.954555035,264.060003042,267.526755095,272.960711002,273.265580177,276.301645994,288.748939037,358.082331896,259.0961859566429
perc=0.05.+facts.-binary.-active,188.89845705,221.614460945,222.868902922,224.971577168,229.568904161,238.481178999,239.042353153,253.487351894,258.268256903,258.4084692,262.93806386,276.718397856,329.105217934,470.038713932,262.45787899835716
perc=0.05.-facts.+binary.+active,238.199940205,248.290832043,259.458002806,264.33651495,274.238662004,276.2988379,276.559342146,279.178277016,283.557048082,305.030884981,329.069952011,387.895445108,412.277682066,603.509276867,316.9929070132143
perc=0.05.-facts.+binary.-active,189.046044111,264.407662153,283.282635927,284.614636183,285.938203096,314.967512846,316.211033821,324.751410007,334.078847885,336.904767036,369.981336117,377.538805008,394.78591013,736.80758214,343.80831331857144
perc=0.05.-facts.-binary.+active,231.54557395,263.207737923,264.958189964,268.286652088,273.364876986,283.649609089,289.416683912,301.493707895,359.495955944,388.499418974,397.927714109,478.890064001,482.207949162,622.901170969,350.41752178328574
perc=0.05.-facts.-binary.-active,189.080119848,238.344033003,243.755594015,248.59639883,249.955167055,274.770512104,283.349206924,291.139775991,304.997830868,323.149608135,399.35532403,404.05381608,523.961849928,602.253147125,326.9115988525715
perc=0.1.+facts.+binary.+active,177.677632809,222.905618906,233.306885958,244.515202045,251.523686886,259.695986986,324.079735994,327.244614124,329.296602011,369.418976068,371.744704962,374.498822927,397.632336855,402.500833035,306.14583139757144
perc=0.1.+facts.+binary.-active,212.963430882,231.711220026,239.426119804,267.63051796,284.857457876,287.340907097,304.846977949,316.84846282,318.730928898,319.982700825,334.010755062,369.098289967,369.280128002,513.254789114,312.14162044871426
perc=0.1.+facts.-binary.+active,234.222640038,239.428227186,273.200330973,294.429458141,298.668979883,301.335626841,304.36124897,304.458210945,327.026639938,334.684977055,343.023790121,377.775902033,379.190705061,499.868962049,322.2625499452857
perc=0.1.+facts.-binary.-active,211.61458993,219.696484804,246.347191811,249.128395796,269.883821964,274.130006075,276.433614016,276.89956522,289.682411909,310.041605949,319.057649136,372.63152504,414.062371969,508.56804204,302.7269482613571
perc=0.1.-facts.+binary.+active,209.050796032,231.132628918,249.00536108,258.716455936,262.375334024,267.437877178,287.302196026,289.743508101,297.585711956,302.732396841,374.878411055,383.796195984,398.742650032,484.774153948,306.9481197936429
perc=0.1.-facts.+binary.-active,228.849318981,234.573407888,243.365239143,243.387359858,243.576327085,264.226748943,267.77094698,289.171246052,297.894773006,299.683874846,302.717619896,333.721381187,352.850785971,356.629441977,282.74417655807144
perc=0.1.-facts.-binary.+active,297.373863935,314.438845873,324.950348139,329.016571045,332.324653149,343.640115976,344.676465034,379.787137985,399.787998915,403.38460207,418.665413857,481.612389803,533.757415056,538.000449896,388.6725907666428
perc=0.1.-facts.-binary.-active,253.04372406,266.63865304,299.252900124,304.710370064,304.831255913,366.605562925,373.82652688,386.9758811,389.23175621,389.695444107,389.843209982,432.417134047,443.930816174,622.763673067,373.1262076923572
perc=0.15.+facts.+binary.+active,198.234566927,267.960724115,268.26994586,292.710211039,309.752655029,329.360475063,331.216562986,337.306954861,339.640290976,358.562044859,387.014257908,387.683904886,392.215481997,393.041826963,328.0692788192143
perc=0.15.+facts.+binary.-active,239.993853092,248.715428829,261.837072134,309.295791864,312.269260883,320.00860405,331.170733213,339.177371025,354.670480967,366.266126871,401.763820887,436.537941217,449.817970991,877.571223974,374.93540571407135
perc=0.15.+facts.-binary.+active,194.243134022,287.469442844,289.393173933,314.953866005,321.580996037,354.32635498,371.989817142,388.29686594,419.772634983,423.282166958,424.345160961,453.797992945,494.327692986,671.491360188,386.37647570885713
perc=0.15.+facts.-binary.-active,198.800097942,238.443281889,249.864091873,269.858783007,316.368548155,326.407709837,344.573378801,358.468396902,369.354090929,409.421484947,448.171504021,454.654199123,569.668267012,862.914371014,386.92630038942855
perc=0.15.-facts.+binary.+active,217.569709063,241.53647089,253.145729065,266.245763063,278.939186096,313.232609034,337.412169933,359.948250055,363.767757177,373.679352999,377.274207115,401.199899912,434.792499065,608.563535929,344.807652814
perc=0.15.-facts.+binary.-active,197.864002943,259.466673851,281.745760918,306.76069212,309.250576019,318.22653389,329.257785082,363.590247869,423.376379967,439.731765032,447.075773001,518.241187096,591.316258907,907.686135054,406.6849836963571
perc=0.15.-facts.-binary.+active,229.787105083,238.92949295,279.781804085,282.834008932,298.739141941,327.985867023,334.191553831,336.393298149,376.864695072,382.812865019,423.859442949,464.278556824,494.563071966,573.079010963,360.29285105621426
perc=0.15.-facts.-binary.-active,262.604974031,276.73261404,279.65143013,311.959858894,328.998341084,339.986887932,356.501626968,384.998736858,391.117590904,419.516332865,477.886878967,489.538758993,507.518682957,371.3086703556154
perc=0.2.+facts.+binary.+active,282.509545088,308.288875103,313.27878809,314.062549829,318.78132081,323.811610937,382.768249989,434.225054979,442.974677086,446.552619934,447.882566929,469.967153072,584.990570068,390.0071986087693
perc=0.2.+facts.+binary.-active,228.060355902,262.32188797,278.590551138,281.527292967,299.791495085,303.871569157,309.040727139,309.519203901,345.966681004,359.859656096,367.349961996,417.853662014,458.652531862,324.8004289408461
perc=0.2.+facts.-binary.+active,229.196273088,263.481058121,296.361526966,298.862044096,302.873654127,353.605257034,389.443829775,405.032531023,406.548523903,450.009463072,453.337328911,501.952971935,598.113459826,380.67830168284615
perc=0.2.+facts.-binary.-active,221.846710205,243.589285135,279.684468985,292.96054101,306.249321938,309.511981964,313.269176006,329.206707001,333.36383605,344.117353916,368.592473984,444.010739088,492.946784973,329.1807215580769
perc=0.2.-facts.+binary.+active,236.263099909,277.146878004,285.011303902,286.350300074,291.369129896,322.702156067,329.138083935,404.692226887,432.001382113,434.513262987,459.187180996,469.797170877,595.942461967,371.085741354923
perc=0.2.-facts.+binary.-active,247.594185114,284.142748117,301.656594038,311.842660904,323.52494216,324.747007847,361.45578289,369.994484186,433.247571945,449.619406939,523.477528095,598.54745388,628.778020144,396.81756817376925
