nulo,3719.95287704,3824.90793014,4043.286798,4594.93397593,5629.97618413,4362.611553048
lbdle5.+facts,684.665104866,782.606838942,818.372187138,1159.87052417,3478.89042687,1384.8810163971998
onlyfacts,3628.97418499,3909.75671697,4219.13014388,4661.97816992,5188.97065616,4321.761974384
sizele5.-facts,429.19145298,524.784076929,553.222529888,727.364965916,992.62972188,645.4385495186
